"","peak_id","Feature","mz","ret","int","group_id","family_id","adducts","connected_to","keep_rep","status"
"904","293","1047","150.0770","0.566","23,973.5","2","2_4_F1","2M+3H2O+2H; 2M+ACN+H; 2M+NH4; 2M+Na; M+; M+2ACN+2H; M+2ACN+H; M+2H; M+2Na; M+2Na-H; M+3ACN+2H; M+3H; M+3Na; M+ACN+2H; M+ACN+H; M+CH3OH+H; M+DMSO+H; M+H; M+H+K; M+H+NH4; M+IsoProp+Na+H; M+K; M+NH4; M+Na","[1285]; [1477]; [1003]; [1174]; [1293]; [1391, 965, 998]; [1437]; [1276, 933, 975]; [1024]; [1664, 796]; [965]; [1471]; [1311]; [879, 965]; [965]; [1164]; [905]; [1276, 975]; [975]; [1175, 1248, 1252, 1425, 976, 999]; [1003, 1285]; [832]; [1175, 1622, 1644, 839]; [1174]","false","filtered"
"905","268","1265","142.1231","0.555","22,460.2","2","2_4_F1","2M+ACN+H; 2M+H; 2M+NH4; M+2ACN+2H; M+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+H; M+K; M+NH4","[1221]; [1287]; [1024, 1260]; [1106, 1158, 1331, 956]; [1293]; [1221, 1285]; [1293]; [1182]; [1287]; [1287]; [1024, 1260, 933]","false","filtered"
"906","207","969","455.1166","0.528","20,806.7","2","2_4_F1","2M+K; M+2ACN+2H; M+2K-H; M+2Na; M+2Na-H; M+ACN+2H; M+ACN+Na; M+DMSO+H; M+IsoProp+H; M+K; M+Na","[1002, 1004, 1127, 1311, 905]; [1300]; [1002]; [1269]; [1285]; [922]; [691]; [332]; [1325]; [1002, 1004, 1127, 1311]; [1285]","false","filtered"
"907","205","930","151.0472","0.528","19,836.9","2","2_4_F1","2M+ACN+H; 2M+H; 2M+K; 2M+Na; M+2ACN+2H; M+2ACN+H; M+2Na; M+3ACN+2H; M+ACN+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+H+K; M+H+NH4; M+H+Na; M+IsoProp+Na+H; M+K; M+NH4; M+Na","[1257]; [1164, 370, 921]; [1167]; [832, 932]; [1005]; [931]; [1235, 809]; [1005]; [1158]; [1005, 1257, 1340]; [1106, 1174]; [1432, 572]; [1248, 1285, 750, 832]; [1039, 921]; [1200, 1223]; [1188]; [1235, 1276]; [1109]; [1167]; [1174]; [932]","false","filtered"
"908","212","997","263.0740","0.530","18,648.4","2","2_4_F1","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+K; 2M+NH4; 2M+Na; M+; M+2ACN+2H; M+2ACN+H; M+2H; M+2H+Na; M+2K-H; M+2Na; M+2Na-H; M+3ACN+2H; M+3H; M+3Na; M+ACN+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+H+2Na; M+H+K; M+H+NH4; M+H+Na; M+IsoProp+H; M+IsoProp+Na+H; M+K; M+NH4; M+Na","[1158, 1651]; [1651]; [1651]; [1651, 939, 999]; [1651]; [1651, 918]; [1175, 1248, 1651, 750, 938, 965, 999]; [1048, 1651]; [1651]; [1651]; [1651, 999]; [1651]; [1264, 1651]; [1175, 1179, 1651, 976]; [1175, 1189, 1651]; [1651]; [1651]; [1651]; [1651, 999]; [1651, 986, 999]; [1175, 1248, 1651, 750]; [1651, 918]; [1651]; [1252, 1651, 939, 999]; [1651]; [1223, 1260, 1651]; [1651, 966]; [1651]; [1651]; [1651, 986]; [1651]; [1651, 918]; [1175, 1179, 1248, 1651, 750, 938, 965, 999]","false","filtered"
"909","266","1272","342.1397","0.554","18,199.8","2","2_4_F1","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+NH4; M+2ACN+2H; M+2ACN+H; M+ACN+H; M+ACN+Na; M+H; M+IsoProp+Na+H; M+NH4","[975]; [882]; [1221, 1445]; [1001, 1254, 1260, 1287]; [882]; [1221, 882, 956]; [871, 882]; [1359, 882]; [1287]; [1355, 931, 975]; [1001, 1254, 1260]","false","filtered"
"910","246","844","193.0014","0.547","17,785.4","2","2_4_F1","2M+3H2O+2H; 2M+ACN+Na; 2M+K; 2M+Na; M+2K-H; M+2Na; M+2Na-H; M+3Na; M+ACN+2H; M+ACN+Na; M+CH3OH+H; M+H+K; M+K; M+Na","[842, 856]; [907]; [854, 875]; [1257, 839, 907, 933]; [875]; [907]; [809, 907]; [907]; [1502]; [1257, 907]; [986]; [1388, 852]; [1338, 1644, 852, 854, 875, 995]; [1257, 839, 859, 907, 996]","false","filtered"
"911","228","1127","434.1873","0.538","17,696.3","2","2_4_F1","2M+NH4; M+2ACN+2H; M+2Na; M+ACN+Na; M+CH3OH+H; M+NH4","[1002, 1004, 1311, 905, 969]; [1310]; [1075]; [691]; [1236, 1486]; [1002, 1004, 1311, 969]","false","filtered"
"912","195","907","171.0169","0.523","17,253.0","2","2_4_F1","2M+3H2O+2H; 2M+ACN+H; 2M+H; 2M+K; 2M+Na; M+; M+2H; M+2K-H; M+2Na-H; M+3H; M+ACN+H; M+CH3OH+H; M+H; M+H+K; M+IsoProp+Na+H; M+K; M+NH4; M+Na","[842, 856, 934]; [844]; [1257, 839, 844, 933]; [1285, 875, 906]; [1174]; [1182]; [844]; [906]; [1164, 1236, 691]; [844]; [1257, 844]; [986]; [1257, 839, 844, 859, 996]; [1177, 1340, 852, 931]; [741, 842]; [839, 854, 875, 906, 968]; [1432]; [1174, 844]","false","filtered"
"913","254","1238","255.1079","0.550","15,569.5","2","2_4_F1","2M+3H2O+2H; 2M+ACN+H; 2M+H; 2M+Na; M+2ACN+2H; M+2H; M+2Na-H; M+3H; M+ACN+H; M+ACN+Na; M+DMSO+H; M+H; M+H+K; M+IsoProp+H; M+K; M+NH4; M+Na","[1577]; [1158]; [1090, 1158, 1175, 1239]; [1293, 1741]; [995]; [1158, 1509, 955]; [1293]; [1158]; [1158]; [1293]; [1388]; [1090, 1158, 1239]; [965]; [1221, 956]; [1090, 1106]; [1235]; [1158, 1293, 1741]","false","filtered"
"914","222","1048","527.1596","0.534","14,599.6","2","2_4_F1","2M+H; 2M+Na; M+ACN+H; M+CH3OH+H; M+K; M+Na","[1651, 997]; [1017, 1179, 1223]; [966]; [1269]; [925]; [1017, 1179]","false","filtered"
"915","255","1239","272.1343","0.550","14,455.2","2","2_4_F1","2M+3H2O+2H; 2M+ACN+Na; 2M+NH4; 2M+Na; M+; M+2ACN+2H; M+2H; M+2Na-H; M+3ACN+2H; M+ACN+H; M+ACN+Na; M+H+K; M+IsoProp+H; M+IsoProp+Na+H; M+NH4; M+Na","[1471]; [1458]; [1090, 1158, 1175, 1238]; [878]; [1182, 998]; [1391]; [1577]; [1089, 881]; [1182, 1452]; [1159]; [1458]; [1075]; [1622, 998]; [1622]; [1090, 1158, 1238]; [878]","false","filtered"
"916","260","1174","166.0523","0.552","13,099.1","2","2_4_F1","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+K; 2M+NH4; M+2ACN+2H; M+2ACN+H; M+2H; M+2Na-H; M+3ACN+2H; M+ACN+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+H+K; M+IsoProp+Na+H; M+K; M+NH4; M+Na","[1437]; [931]; [1106, 1355]; [1039, 1340]; [1047]; [907]; [922, 996]; [905]; [1324, 934]; [1087]; [856, 922, 996]; [1200, 922]; [922, 996]; [1106]; [930]; [1106, 1514, 930]; [1039, 954]; [1024, 933, 975]; [1526]; [1047]; [907]; [1167]","false","filtered"
"917","273","1345","175.1092","0.557","12,375.5","2","2_4_F1","2M+3H2O+2H; 2M+NH4; M+; M+2ACN+2H; M+2ACN+H; M+2H; M+2Na; M+ACN+H; M+CH3OH+H; M+H+Na; M+IsoProp+H; M+IsoProp+Na+H; M+NH4","[1449, 1514]; [1393]; [1213]; [1579]; [1167, 925]; [1221, 1293]; [1445]; [1357, 1579]; [1526, 825]; [1293]; [1024, 1213, 1340, 832]; [1514]; [1393, 1549]","false","filtered"
"918","194","905","116.0347","0.523","12,173.3","2","2_4_F1","2M+H; M+2H+Na; M+2Na-H; M+3H; M+3Na; M+ACN+Na; M+CH3OH+H; M+H; M+H+NH4; M+H+Na; M+NH4; M+Na","[906]; [1039, 882, 925]; [1047]; [871]; [1003]; [968]; [1174]; [1182, 1213, 906, 954]; [933, 955]; [1002, 1004, 1127, 1311, 969]; [854]; [1167]","false","filtered"
"919","271","931","152.0351","0.557","11,115.8","2","2_4_F1","2M+3H2O+2H; 2M+ACN+H; 2M+H; 2M+K; 2M+Na; M+2H; M+2Na; M+2Na-H; M+3H; M+3Na; M+ACN+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+H+K; M+H+NH4; M+IsoProp+Na+H; M+K; M+Na","[1174]; [1221]; [1340, 1388, 933]; [1477]; [1024, 1340, 1355]; [1177, 1340, 852, 907]; [1272, 1355, 975]; [1355]; [1269]; [1355]; [1340, 871]; [1340, 925]; [1003, 1355]; [572, 859]; [832]; [1340, 1388, 933]; [1273, 875, 906]; [691]; [930]; [1477]; [1024, 1248, 1340, 1355]","false","filtered"
"920","282","1236","210.0977","0.560","10,924.7","2","2_4_F1","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+NH4; M+2ACN+H; M+ACN+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+H+NH4; M+IsoProp+H; M+IsoProp+Na+H; M+NH4; M+Na","[1039, 691, 986]; [1293]; [1571]; [1287, 1340, 1388]; [1257, 1624]; [1213]; [1458]; [1454]; [1452]; [966]; [878]; [1127, 1486]; [1571]; [1164, 691, 907]; [1340, 1388, 1432, 1454, 1470, 1486, 1741]; [1089]","false","filtered"
"921","220","975","337.1109","0.532","10,696.0","2","2_4_F1","2M+3H2O+2H; 2M+ACN+H; 2M+H; 2M+K; 2M+Na; M+2ACN+H; M+2K-H; M+2Na-H; M+ACN+2H; M+ACN+H; M+CH3OH+H; M+DMSO+H; M+H; M+IsoProp+Na+H; M+K; M+NH4; M+Na","[1270]; [882]; [855, 856, 933]; [1047, 1276]; [1272]; [933, 947]; [1047]; [1000, 1024, 1174, 933]; [1254]; [933]; [881]; [1272, 1355, 931]; [1177, 1338, 855, 933]; [1741]; [1047, 1273, 1276, 933]; [933]; [933]","false","filtered"
"922","214","1000","331.1115","0.530","10,665.9","2","2_4_F1","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+K; 2M+Na; M+2ACN+2H; M+2K-H; M+2Na; M+2Na-H; M+3Na; M+ACN+H; M+ACN+Na; M+DMSO+H; M+IsoProp+Na+H; M+K; M+NH4; M+Na","[1188, 1252, 999]; [1200]; [1159, 998]; [954]; [1024, 855, 857, 933]; [1001, 1159, 1445]; [918]; [1024]; [1159]; [1159]; [1159]; [1200]; [1159]; [1017, 1223]; [1269, 1285, 939]; [1024, 933, 975]; [370]; [1001, 1159]","false","filtered"
"923","211","996","249.0368","0.530","9,909.4","2","2_4_F1","2M+ACN+Na; 2M+H; 2M+K; 2M+Na; M+2ACN+H; M+2H; M+2Na-H; M+ACN+2H; M+ACN+H; M+ACN+Na; M+DMSO+H; M+H; M+H+K; M+IsoProp+Na+H; M+K; M+Na","[859]; [1174, 922]; [955, 995]; [922]; [842]; [922]; [691]; [1432, 922]; [1174, 922]; [859]; [1257, 839, 844, 859, 907]; [1174, 922]; [1741]; [842, 856]; [1269, 955, 995]; [922]","false","filtered"
"924","275","1310","404.1570","0.557","9,008.9","2","2_4_F1","2M+NH4; M+2ACN+H; M+2H; M+2Na; M+H+Na; M+IsoProp+H; M+IsoProp+Na+H; M+NH4","[1164, 1300, 1324]; [1632]; [956]; [956]; [1127]; [1340]; [1580]; [1300, 1324]","false","filtered"
"925","278","1324","409.1128","0.559","8,914.1","2","2_4_F1","2M+H; 2M+Na; M+2Na-H; M+DMSO+H; M+H+Na; M+IsoProp+H; M+Na","[878]; [1164, 1300, 1310]; [1039]; [1174, 934]; [1004]; [1177, 1325]; [1300, 1310]","false","filtered"
"926","289","1340","193.0709","0.563","8,640.0","2","2_4_F1","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+K; 2M+Na; M+2ACN+2H; M+2ACN+H; M+2H; M+2Na; M+3ACN+2H; M+3H; M+ACN+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+H+NH4; M+H+Na; M+IsoProp+Na+H; M+Na","[1039, 1174]; [1388, 931]; [931]; [1236, 1287, 1388]; [832]; [1213]; [907, 931]; [931]; [1002, 1388, 1486]; [1479]; [931]; [1388]; [1310]; [1388, 931]; [931]; [1087, 572]; [1024, 1213, 1345, 832]; [1236, 1388, 1432, 1454, 1470, 1486, 1741]; [691]; [1479]; [1514, 930]; [1388, 1514]","false","filtered"
"927","256","1211","302.1456","0.550","8,283.1","2","2_4_F1","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+NH4; M+2H; M+2Na; M+ACN+Na; M+CH3OH+H; M+IsoProp+Na+H; M+NH4","[1075, 1470, 1472, 1571]; [1355]; [1158, 954]; [1200, 1223]; [1580]; [1373]; [1158]; [832]; [1452, 1647]; [1200, 1223]","false","filtered"
"928","264","1741","271.0812","0.554","7,629.6","2","2_4_F1","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+K; 2M+Na; M+; M+2ACN+2H; M+2H; M+2K-H; M+3H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+H+K; M+IsoProp+H; M+IsoProp+Na+H; M+K; M+NH4; M+Na","[1597, 1598]; [1090, 1458]; [1454]; [1090, 878, 921]; [1238, 1293]; [1089]; [954]; [996]; [1090, 922]; [1106, 1293]; [1090, 1300]; [1090, 1458]; [1454]; [1580]; [1236, 1340, 1388, 1432, 1454, 1470, 1486]; [1090, 878]; [1509, 955]; [941]; [691]; [1158, 1238, 1293]; [975]; [1089, 1090, 1270]","false","filtered"
"929","265","1270","327.1177","0.554","7,360.4","2","2_4_F1","2M+NH4; M+; M+2ACN+H; M+2Na-H; M+3ACN+2H; M+DMSO+H; M+H+Na; M+IsoProp+H; M+IsoProp+Na+H; M+K","[975]; [1261]; [1158, 1579]; [1580]; [1509, 955]; [1089, 1090, 1741]; [995]; [871]; [1597, 1598]; [832]","false","filtered"
"930","200","938","279.0478","0.525","7,140.2","2","2_4_F1","2M+3H2O+2H; 2M+ACN+Na; 2M+H; 2M+K; 2M+Na; M+; M+2Na-H; M+ACN+Na; M+DMSO+H; M+H; M+IsoProp+Na+H; M+K; M+NH4; M+Na","[1090]; [995]; [879, 968]; [1175, 1248, 750, 965, 997, 999]; [955]; [572]; [1164]; [995]; [995]; [879]; [1432]; [1175, 1179, 1248, 750, 965, 997, 999]; [871]; [1269, 955]","false","filtered"
"931","241","1167","176.1035","0.546","7,127.9","2","2_4_F1","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+NH4; 2M+Na; M+; M+2ACN+2H; M+2ACN+H; M+2H; M+3ACN+2H; M+3H; M+ACN+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+IsoProp+H; M+IsoProp+Na+H; M+K; M+NH4; M+Na","[1003, 1224, 1264, 925]; [954]; [930]; [1357, 1457, 921, 954]; [1164]; [1357]; [1502]; [1200]; [905]; [1357, 954]; [1331]; [954]; [1357]; [1200, 1357, 954]; [930]; [1159, 1174]; [1106]; [1357, 1457, 921, 954]; [1106, 1213, 1263]; [1263, 1345, 925]; [921]; [1164]; [1357, 954]","false","filtered"
"932","288","1339","443.0492","0.563","6,164.7","2","2_4_F1","2M+H; 2M+K; M+2K-H; M+2Na-H; M+ACN+H; M+DMSO+H; M+H; M+K","[1647, 881]; [1325, 1549]; [1454]; [1005]; [1647]; [1300]; [1647]; [1325]","false","filtered"
"933","249","956","277.1038","0.548","6,056.2","2","2_4_F1","2M+3H2O+2H; 2M+H; 2M+NH4; 2M+Na; M+2ACN+H; M+2H+Na; M+2K-H; M+2Na; M+2Na-H; M+3Na; M+ACN+H; M+CH3OH+H; M+DMSO+H; M+H; M+K; M+NH4; M+Na","[1577]; [1221, 832]; [882]; [941]; [1221, 1238]; [1310]; [1265, 1331]; [1509, 955]; [1221, 1293, 918]; [1310]; [1221]; [1442, 882]; [954]; [1159, 1221, 1261]; [1221]; [1221, 1272, 1273, 882]; [1221, 941]","false","filtered"
"934","267","1280","702.2677","0.554","5,937.1","2","2_4_F1","2M+3H2O+2H; 2M+NH4; M+H; M+NH4","[1225]; [1177, 1251, 1261, 1273]; [1261]; [1251, 1273]","false","filtered"
"935","235","1164","159.0768","0.544","5,797.8","2","2_4_F1","2M+3H2O+2H; 2M+H; 2M+NH4; 2M+Na; M+2ACN+2H; M+2ACN+H; M+2H; M+2Na; M+3ACN+2H; M+ACN+2H; M+ACN+H; M+CH3OH+H; M+H; M+H+K; M+IsoProp+H; M+IsoProp+Na+H; M+NH4; M+Na","[1003, 968]; [1167]; [1039, 933]; [968]; [1709, 938]; [875]; [370]; [832]; [1300, 1310, 1324]; [1024]; [1047]; [1236, 691, 907]; [1167]; [1248, 750]; [854, 921]; [1393, 370, 921, 930]; [1039, 1454]; [1644]","false","filtered"
"936","239","1259","739.1622","0.544","4,498.9","2","2_4_F1","2M+H; 2M+Na; M+2K-H; M+H; M+IsoProp+H; M+NH4; M+Na","[1225]; [1177, 855]; [1273]; [1177]; [1177]; [1508]; [1177]","false","filtered"
"937","196","986","221.0429","0.524","4,420.1","2","2_4_F1","2M+H; 2M+K; 2M+Na; M+; M+2ACN+H; M+2H; M+ACN+2H; M+ACN+H; M+H; M+H+K; M+H+NH4; M+IsoProp+H; M+K; M+Na","[751]; [1236, 691, 770]; [751, 968]; [1175, 997, 999]; [907]; [751]; [751]; [751, 997]; [751, 999]; [572]; [810]; [844]; [691, 770]; [1175, 751]","false","filtered"
"938","216","1002","417.1609","0.530","4,377.0","2","2_4_F1","2M+ACN+H; 2M+H; 2M+K; 2M+Na; M+; M+2H; M+2Na-H; M+3H; M+ACN+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+H; M+H+NH4; M+K; M+Na","[1004]; [1004, 1127, 1311, 905, 969]; [1258, 1264]; [1213, 1311]; [1235]; [1004, 1311]; [1213]; [1004]; [1311]; [1004, 1311]; [1213]; [1340, 1388]; [1004, 1127, 1311, 969]; [939]; [969]; [1004, 1213, 1311]","false","filtered"
"939","296","1003","149.0815","0.569","4,161.4","2","2_4_F1","2M+ACN+H; 2M+H; 2M+NH4; 2M+Na; M+2ACN+2H; M+2ACN+H; M+2H; M+2Na-H; M+3ACN+2H; M+3H; M+ACN+H; M+CH3OH+H; M+H; M+H+NH4; M+IsoProp+H; M+IsoProp+Na+H; M+NH4; M+Na","[925]; [1167, 1224, 1264, 925]; [1164, 968]; [1526]; [1257, 1644]; [1047, 1285]; [925]; [825]; [1644]; [925]; [1264, 1644, 925]; [1393]; [1264, 925]; [1461, 905]; [1355, 931]; [1393, 1445]; [1644, 968]; [1526, 925]","false","filtered"
"940","215","1001","347.0855","0.530","4,091.9","2","2_4_F1","2M+ACN+H; 2M+H; 2M+K; 2M+Na; M+2K-H; M+2Na; M+ACN+H; M+H; M+H+Na; M+IsoProp+Na+H; M+K; M+Na","[882, 947]; [772]; [1000, 1159, 1445]; [1272, 856]; [1024, 1159]; [1338]; [882]; [772]; [1338]; [879]; [1000, 1159]; [1272]","false","filtered"
"941","251","1225","414.0459","0.548","3,799.8","2","2_4_F1","2M+3H2O+2H; M+2K-H; M+2Na-H","[1624]; [1280]; [1259, 1458]","false","filtered"
"942","253","825","143.0820","0.549","3,709.7","2","2_4_F1","2M+3H2O+2H; 2M+ACN+H; 2M+H; 2M+K; 2M+Na; M+2ACN+2H; M+2ACN+H; M+2H; M+3ACN+2H; M+3H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+H; M+IsoProp+Na+H; M+K; M+NH4; M+Na","[1224, 1264]; [1526]; [1258, 1526]; [1264]; [1409]; [1471]; [1182, 1248]; [1526]; [1248, 1252]; [1526]; [1526]; [1393]; [1459]; [1345, 1526]; [1224, 1442]; [1003]; [1359, 1393]; [1526]","false","filtered"
"943","231","1445","172.0962","0.541","3,683.5","2","2_4_F1","2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+NH4; M+3ACN+2H; M+CH3OH+H; M+DMSO+H; M+H; M+H+K; M+H+Na; M+IsoProp+Na+H; M+NH4","[1003, 1393]; [906]; [1449]; [1479]; [1452]; [1221, 1235, 1272]; [1224, 1264]; [1449]; [1345]; [1287]; [1388]; [1000, 1001, 1159]","false","filtered"
"944","208","839","208.9719","0.529","3,653.5","2","2_4_F1","2M+3H2O+2H; 2M+H; 2M+K; M+2K-H; M+2Na-H; M+ACN+Na; M+H+Na; M+K","[857]; [783]; [1257, 844, 907, 933]; [1047, 854, 875, 906, 907, 968]; [810]; [575]; [1024]; [1257, 844, 907, 996]","false","filtered"
"945","234","954","198.0858","0.543","3,513.4","2","2_4_F1","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+NH4; 2M+Na; M+; M+2ACN+2H; M+2ACN+H; M+2H; M+2Na; M+2Na-H; M+3ACN+2H; M+3Na; M+ACN+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+IsoProp+Na+H; M+NH4; M+Na","[925]; [1248, 750]; [1167]; [1454, 1457, 1597, 1644]; [968]; [1167, 1357, 1457, 921]; [956]; [1252]; [1182, 905, 906]; [1457]; [1167, 1357]; [1167, 1357]; [1285, 1741]; [1167]; [1457]; [1457, 1842]; [1167, 1200, 1357]; [1000, 1174, 1526]; [1039, 1106, 1158, 1211]; [1163, 1457, 1597, 1644]; [1263, 968]; [968]; [1167, 1357, 1457, 921]","false","filtered"
"946","250","1223","285.1186","0.548","3,262.2","2","2_4_F1","2M+3H2O+2H; 2M+ACN+H; 2M+H; 2M+NH4; M+2ACN+2H; M+2H; M+2K-H; M+2Na; M+2Na-H; M+3H; M+ACN+H; M+CH3OH+H; M+H; M+H+Na; M+IsoProp+Na+H; M+NH4; M+Na","[1075, 1373, 1470, 1580, 879, 965]; [1200]; [1200, 1211]; [922, 998]; [1260, 1651, 997]; [1200, 999]; [796]; [1175, 976]; [1235]; [1200]; [1200]; [1000, 1017, 1048, 1179]; [1200, 1211]; [691]; [1452, 1459, 572]; [922]; [1200, 1459, 930, 976]","false","filtered"
"947","213","999","304.1005","0.530","2,855.0","2","2_4_F1","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+NH4; 2M+Na; M+2ACN+2H; M+2ACN+H; M+2H; M+2Na; M+2Na-H; M+3ACN+2H; M+3Na; M+ACN+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+H+K; M+IsoProp+Na+H; M+NH4; M+Na","[1158, 832]; [1651, 939, 997]; [1175, 1248, 1651, 750, 938, 965, 997]; [1000, 1188, 1252]; [918]; [1159, 1175, 1252]; [1651, 997]; [1651, 986, 997]; [1252]; [1175, 976]; [1175]; [1651, 997]; [1175]; [1252]; [1252, 1651, 939, 997]; [1175, 1179, 1248, 1651, 750, 938, 965, 997]; [1017, 1269, 1285]; [1159, 1269, 965]; [1188, 1252]; [1200, 1223]; [986]; [918]; [1047, 1175, 1248, 1252, 750, 976]","false","filtered"
"948","219","1017","543.1347","0.532","2,852.3","2","2_4_F1","2M+H; 2M+K; M+; M+DMSO+H; M+IsoProp+Na+H; M+K","[1285, 999]; [1000, 1048, 1179, 1223]; [941]; [955, 995]; [1109]; [1048, 1179]","false","filtered"
"949","294","1331","245.1500","0.568","2,846.9","2","2_4_F1","2M+K; M+2H; M+2Na-H; M+DMSO+H; M+H+Na; M+IsoProp+H; M+NH4","[1182]; [1508]; [1158, 1265, 956]; [1449]; [1508]; [1842]; [1167]","false","filtered"
"950","202","941","293.0836","0.525","2,777.9","2","2_4_F1","2M+3H2O+2H; 2M+K; 2M+Na; M+2ACN+H; M+2H; M+2Na; M+ACN+2H; M+DMSO+H; M+H; M+H+K; M+H+Na; M+K; M+Na","[1200]; [956]; [918]; [1741]; [859, 881]; [859]; [1017]; [1075, 921]; [1254]; [1039]; [881]; [1221, 956]; [918]","false","filtered"
"951","270","1252","345.1293","0.556","2,595.7","2","2_4_F1","2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+Na; M+; M+2ACN+2H; M+2ACN+H; M+2H; M+2Na-H; M+3ACN+2H; M+3H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+H+K; M+Na","[1000, 1188, 999]; [1159, 1175, 999]; [1188, 1276]; [1248, 825]; [1479]; [999]; [1651, 997, 999]; [1188]; [1248, 1442]; [999]; [1188]; [1188, 999]; [1047, 1175, 1248, 1425, 976, 999]; [954]; [1269, 1285, 1373]; [1188, 1276, 1442]; [1454]; [1188, 1248]","false","filtered"
"952","245","1293","117.0694","0.546","2,454.3","2","2_4_F1","2M+H; M+; M+2ACN+2H; M+2H; M+2H+Na; M+3ACN+2H; M+3H; M+3Na; M+ACN+2H; M+ACN+H; M+CH3OH+H; M+H; M+H+K; M+H+NH4; M+H+Na; M+IsoProp+H; M+K; M+NH4; M+Na","[1221, 1287]; [1235]; [1047]; [1158, 1221, 1238, 1741, 956]; [1345]; [1452]; [1221, 1345]; [1265]; [1238]; [1221]; [1182, 1236, 1260]; [1221, 1238, 1264, 1287, 1741]; [1106, 1741]; [1644]; [1238]; [1221, 1235, 1355]; [1265]; [1260, 1432]; [1221]","false","filtered"
"953","206","842","165.9850","0.528","2,442.5","2","2_4_F1","2M+3H2O+2H; 2M+H; 2M+K; 2M+Na; M+; M+2H; M+2Na; M+2Na-H; M+ACN+2H; M+ACN+H; M+ACN+Na; M+DMSO+H; M+H; M+K; M+Na","[1355]; [844, 856]; [1285, 855, 875, 933]; [856, 907, 934]; [996]; [856]; [934]; [1221, 332, 691, 934]; [856]; [856]; [934]; [809, 907]; [856, 996]; [1285, 855, 933]; [856, 934]","false","filtered"
"954","244","966","170.0433","0.546","2,398.8","2","2_4_F1","2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+Na; M+2H; M+2H+Na; M+2Na; M+2Na-H; M+3H; M+3Na; M+ACN+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+K; M+Na","[1182]; [1182]; [1622]; [1182, 1622]; [1622]; [1048]; [1182, 947, 998]; [1182]; [1651, 997]; [1182]; [1622]; [1622]; [1182, 1221]; [875]; [875, 906]; [1622, 572]; [1236]; [1182, 1287, 1622, 947, 998]","false","filtered"
"955","262","932","167.0211","0.553","2,393.0","2","2_4_F1","2M+K; M+2ACN+2H; M+2Na; M+2Na-H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H+K; M+K","[832, 930]; [711]; [1632]; [1459]; [856]; [1109]; [925]; [1338]; [1449, 930]","false","filtered"
